customer_id,city,account_type,income,total_transactions,total_spend,avg_transaction_amount,max_transaction_amount,avg_distance,fraud_transactions,fraud_rate_pct
1940,Kolkata,Premium,100877976,20,273130.4713,13656.52356,90262.24219,5,0,0
1941,Bangalore,Current,292838400,33,1304975.924,39544.72497,180011.7969,3,3,9.09
1942,Delhi,Current,85614448,21,614659.4915,29269.49959,117653.5234,4,6,28.57
1943,Mumbai,Current,45404856,24,608566.3367,25356.93069,197070.9219,4,0,0
1944,Mumbai,Current,22877990,26,1468363.716,56475.52755,225076.1094,3,2,7.69
1945,Pune,Current,36748624,29,2021142.374,69694.56463,264567.0625,3,4,13.79
1946,Ahmedabad,Current,139020432,27,902625.3399,33430.56814,226053.9844,3,0,0
1947,Bangalore,Current,49896980,19,564351.3173,29702.70091,201564.8125,15,2,10.53
1948,Pune,Current,91878352,20,569711.5817,28485.57908,205276.5,0,0,0
1949,Mumbai,Current,68317112,16,228250.7244,14265.67028,36427.10156,0,1,6.25
1950,Mumbai,Premium,51638640,23,941229.624,40923.02713,230983.5313,0,1,4.35
1951,Kolkata,Current,334154432,26,561708.9458,21604.19022,194109.2969,7,3,11.54
1952,Mumbai,Premium,154265552,27,882835.9781,32697.62882,187357.6563,7,2,7.41
1953,Hyderabad,Premium,74821440,19,789328.2869,41543.59405,169213.6875,0,0,0
1954,Mumbai,Current,80792816,22,1147060.864,52139.13019,273233.8438,0,1,4.55
1955,Bangalore,Premium,43345032,23,889047.7137,38654.24842,199440.125,0,1,4.35
1956,Pune,Current,202821872,32,1250295.291,39071.72784,274606.7188,9,2,6.25
1957,Pune,Premium,30188736,17,477171.5642,28068.91554,148496.25,0,1,5.88
1958,Chennai,Current,38490784,18,427276.1492,23737.56385,126717.7188,11,3,16.67
1959,Pune,Current,44927088,16,167743.3075,10483.95672,79278.46875,12,0,0
1960,Mumbai,Current,41540788,31,1792650.134,57827.42367,234444.75,3,5,16.13
1961,Ahmedabad,Current,618544640,24,653215.5028,27217.31262,201318.6875,0,0,0
1962,Mumbai,Premium,86550456,23,511967.1709,22259.44221,138793.5938,8,0,0
1963,Kolkata,Current,45016984,29,704123.3065,24280.11402,232532.7031,3,11,37.93
1964,Delhi,Premium,55655560,16,702455.4824,43903.46765,108508.2891,0,1,6.25
1965,Mumbai,Current,35064336,30,1485704.405,49523.48018,196529.4531,3,1,3.33
1966,Bangalore,Premium,135452128,24,1094084.255,45586.84394,198087.9844,8,1,4.17
1967,Delhi,Premium,62731368,23,804262.9688,34967.95516,172859.7344,8,0,0
1968,Hyderabad,Current,78040920,29,725543.2127,25018.73147,97405.32031,0,0,0
1969,Delhi,Premium,230963984,32,1567885.542,48996.42318,231331.5781,0,2,6.25
1970,Chennai,Current,156774384,31,651354.5362,21011.43665,153867.1563,3,2,6.45
1971,Kolkata,Current,181924432,30,2298210.777,76607.02591,263684.25,6,5,16.67
1972,Hyderabad,Premium,67052452,22,1136492.617,51658.75534,138298.8438,4,0,0
1973,Delhi,Current,19895670,18,451470.5274,25081.69597,152042.7656,11,4,22.22
1974,Chennai,Current,18442260,17,285620.5255,16801.20738,68777.11719,5,0,0
1975,Pune,Current,18199210,20,884604.8072,44230.24036,253301.0156,5,1,5
1976,Mumbai,Current,164756096,15,1077651.095,71843.40634,225054.4688,6,1,6.67
1977,Hyderabad,Current,54923616,21,1192753.25,56797.77379,207793.7656,9,5,23.81
1978,Hyderabad,Premium,47595356,32,1950017.077,60938.03366,250033.7656,6,2,6.25
1979,Hyderabad,Premium,24639118,18,763478.8756,42415.49309,134624.4219,5,0,0
1980,Pune,Current,11880591,25,923334.6579,36933.38632,166905.875,0,2,8
1981,Mumbai,Current,427578368,21,1039880.817,49518.13413,193347.3594,9,0,0
1982,Chennai,Current,266293872,18,679314.4524,37739.6918,202009.9531,0,1,5.56
1983,Ahmedabad,Current,12809278,28,1246175.809,44506.27891,196337.9375,0,3,10.71
1984,Hyderabad,Current,91475728,25,1583584.987,63343.39946,217509.1875,0,0,0
1985,Ahmedabad,Current,103244592,18,748095.6471,41560.86928,162890.9063,5,1,5.56
1986,Mumbai,Premium,49754708,17,240214.7495,14130.27938,43328.58984,5,9,52.94
1987,Chennai,Current,696924736,29,496463.1069,17119.41748,152146.7031,17,4,13.79
1988,Pune,Current,176094528,28,1451196.966,51828.46306,276474.3125,3,1,3.57
1989,Bangalore,Current,21031492,22,397934.31,18087.92318,121330.7813,4,1,4.55
1990,Mumbai,Premium,30817484,24,213496.2374,8895.676557,79997.65625,8,2,8.33
1991,Kolkata,Premium,40968320,19,558381.0532,29388.47648,101942.6875,10,1,5.26
1992,Chennai,Current,67012428,17,309539.0007,18208.17651,126622.3125,0,0,0
1993,Hyderabad,Current,23167918,20,1338213.643,66910.68215,273925.3438,5,2,10
1994,Pune,Premium,38037596,23,754895.2173,32821.53119,107187.6016,0,1,4.35
1995,Hyderabad,Current,128415808,25,1041628.949,41665.15797,236536.0469,0,2,8
1996,Delhi,Premium,15555565,23,657123.7021,28570.59574,72379.00781,8,7,30.43
1997,Mumbai,Current,364825408,22,700305.4846,31832.06748,155341.625,0,0,0
1998,Mumbai,Premium,30101606,13,572489.8418,44037.68014,204883.4375,0,0,0
1999,Chennai,Current,39909120,21,1316170.16,62674.76955,207932.9531,4,3,14.29
2000,Bangalore,Current,304369504,26,1280694.961,49257.49849,229747.4844,7,2,7.69
