customer_id,risk_score,risk_segment
1004,69.0,High Risk
1004,82.0,Critical Risk
1004,19.25,Low Risk
1004,72.0,High Risk
1004,47.0,Medium Risk
1004,41.5,Medium Risk
1004,34.75,Medium Risk
1004,38.0,Medium Risk
1004,27.25,Medium Risk
1004,56.5,High Risk
1004,50.5,High Risk
1004,36.5,Medium Risk
1004,60.5,High Risk
1005,29.0,Medium Risk
1005,28.0,Medium Risk
1005,56.75,High Risk
1005,23.0,Low Risk
1005,19.25,Low Risk
1005,74.0,High Risk
1005,55.5,High Risk
1005,31.75,Medium Risk
1005,51.75,High Risk
1005,69.0,High Risk
1006,19.25,Low Risk
1006,20.0,Low Risk
1006,59.5,High Risk
1006,56.75,High Risk
1006,29.0,Medium Risk
1006,40.0,Medium Risk
1006,52.5,High Risk
1006,31.75,Medium Risk
1006,37.25,Medium Risk
1006,26.75,Medium Risk
1006,35.5,Medium Risk
1006,64.75,High Risk
1006,37.0,Medium Risk
1006,39.5,Medium Risk
1007,32.5,Medium Risk
1007,28.0,Medium Risk
1007,44.5,Medium Risk
1007,22.25,Low Risk
1007,19.25,Low Risk
1007,20.0,Low Risk
1007,29.0,Medium Risk
1007,39.25,Medium Risk
1007,27.25,Medium Risk
1007,26.75,Medium Risk
1008,19.25,Low Risk
1008,32.0,Medium Risk
1008,45.5,Medium Risk
1008,39.25,Medium Risk
1008,31.75,Medium Risk
1008,20.0,Low Risk
1008,32.5,Medium Risk
1008,29.0,Medium Risk
1008,64.0,High Risk
1008,27.5,Medium Risk
1008,37.25,Medium Risk
1008,42.25,Medium Risk
1009,20.0,Low Risk
1009,56.75,High Risk
1009,19.25,Low Risk
1009,37.25,Medium Risk
1009,34.25,Medium Risk
1009,74.0,High Risk
1009,39.25,Medium Risk
1009,56.5,High Risk
1009,57.5,High Risk
1009,69.0,High Risk
1009,24.25,Low Risk
1009,40.0,Medium Risk
1010,43.0,Medium Risk
1010,22.25,Low Risk
1010,36.5,Medium Risk
1010,74.0,High Risk
1010,41.25,Medium Risk
1010,20.0,Low Risk
1010,64.75,High Risk
1010,31.75,Medium Risk
1010,34.75,Medium Risk
1010,27.5,Medium Risk
1010,19.25,Low Risk
1010,39.25,Medium Risk
1010,56.75,High Risk
1011,27.5,Medium Risk
1011,34.75,Medium Risk
1011,31.75,Medium Risk
1011,20.0,Low Risk
1011,32.5,Medium Risk
1011,22.25,Low Risk
1011,27.25,Medium Risk
1011,35.0,Medium Risk
1011,40.0,Medium Risk
1011,39.25,Medium Risk
1011,19.25,Low Risk
1012,82.0,Critical Risk
1012,47.25,Medium Risk
1012,74.0,High Risk
1012,92.0,Critical Risk
1012,61.5,High Risk
1012,44.0,Medium Risk
1012,69.5,High Risk
1012,27.5,Medium Risk
1012,40.0,Medium Risk
1012,77.0,Critical Risk
1012,42.25,Medium Risk
1012,41.0,Medium Risk
1012,28.0,Medium Risk
1012,31.75,Medium Risk
1012,41.5,Medium Risk
1012,39.25,Medium Risk
1013,26.75,Medium Risk
1013,57.5,High Risk
1013,19.25,Low Risk
1013,40.0,Medium Risk
1013,47.5,Medium Risk
1013,31.75,Medium Risk
1013,20.0,Low Risk
1013,60.5,High Risk
1013,41.5,Medium Risk
1013,27.5,Medium Risk
1013,74.0,High Risk
1013,64.0,High Risk
1013,34.75,Medium Risk
1013,46.75,Medium Risk
1014,19.25,Low Risk
1014,20.0,Low Risk
1014,40.0,Medium Risk
1014,35.0,Medium Risk
1014,47.5,Medium Risk
1014,66.5,High Risk
1014,65.5,High Risk
1014,61.5,High Risk
1014,59.5,High Risk
1014,27.25,Medium Risk
1014,57.5,High Risk
1014,25.0,Low Risk
1015,27.25,Medium Risk
1015,92.0,Critical Risk
1015,22.25,Low Risk
1015,49.0,Medium Risk
1015,19.25,Low Risk
1015,31.75,Medium Risk
1015,20.0,Low Risk
1015,26.75,Medium Risk
1015,45.5,Medium Risk
1015,27.5,Medium Risk
1015,32.5,Medium Risk
1015,36.5,Medium Risk
1015,50.5,High Risk
1015,35.0,Medium Risk
1016,59.75,High Risk
1016,53.0,High Risk
1016,49.0,Medium Risk
1016,19.25,Low Risk
1016,52.5,High Risk
1016,32.5,Medium Risk
1016,43.0,Medium Risk
1016,60.5,High Risk
1016,41.5,Medium Risk
1016,35.0,Medium Risk
1016,20.0,Low Risk
1017,19.25,Low Risk
1017,20.0,Low Risk
1017,27.25,Medium Risk
1017,69.0,High Risk
1017,29.0,Medium Risk
1017,39.25,Medium Risk
1017,52.0,High Risk
1017,57.5,High Risk
1017,26.75,Medium Risk
1017,35.0,Medium Risk
1017,37.25,Medium Risk
1017,43.0,Medium Risk
1018,20.0,Low Risk
1018,41.5,Medium Risk
1018,41.0,Medium Risk
1018,52.5,High Risk
1018,49.0,Medium Risk
1018,44.0,Medium Risk
1018,32.5,Medium Risk
1018,51.75,High Risk
1018,39.25,Medium Risk
1018,27.5,Medium Risk
1018,28.0,Medium Risk
1018,59.5,High Risk
1018,36.5,Medium Risk
1018,40.0,Medium Risk
1018,54.75,High Risk
1018,35.5,Medium Risk
1019,19.25,Low Risk
1019,35.5,Medium Risk
1019,29.0,Medium Risk
1019,23.0,Low Risk
1019,40.0,Medium Risk
1019,35.0,Medium Risk
1019,29.5,Medium Risk
1019,52.5,High Risk
1019,31.75,Medium Risk
1019,64.75,High Risk
1019,28.0,Medium Risk
1019,34.25,Medium Risk
1019,27.25,Medium Risk
1019,41.0,Medium Risk
1019,20.0,Low Risk
1019,27.5,Medium Risk
1020,42.25,Medium Risk
1020,29.0,Medium Risk
1020,40.0,Medium Risk
1020,38.0,Medium Risk
1020,65.5,High Risk
1020,47.5,Medium Risk
1020,52.5,High Risk
1020,31.75,Medium Risk
1020,56.5,High Risk
1020,56.75,High Risk
1020,19.25,Low Risk
1020,20.0,Low Risk
1020,55.5,High Risk
1020,39.25,Medium Risk
1021,20.0,Low Risk
1021,40.0,Medium Risk
1021,28.0,Medium Risk
1021,74.0,High Risk
1021,27.5,Medium Risk
1021,56.5,High Risk
1021,61.5,High Risk
1021,34.25,Medium Risk
1021,22.25,Low Risk
1021,22.0,Low Risk
1021,39.25,Medium Risk
1021,29.0,Medium Risk
1021,52.5,High Risk
1022,82.0,Critical Risk
1022,34.25,Medium Risk
1022,49.0,Medium Risk
1022,38.0,Medium Risk
1022,64.75,High Risk
1022,74.0,High Risk
1022,32.5,Medium Risk
1022,39.25,Medium Risk
1022,28.0,Medium Risk
1022,52.0,High Risk
1022,47.5,Medium Risk
1022,20.0,Low Risk
1022,51.75,High Risk
1023,34.25,Medium Risk
1023,35.0,Medium Risk
1023,19.25,Low Risk
1023,48.0,Medium Risk
1023,20.0,Low Risk
1023,37.25,Medium Risk
1023,39.75,Medium Risk
1023,40.0,Medium Risk
1023,32.0,Medium Risk
1023,27.25,Medium Risk
1023,69.0,High Risk
1023,52.5,High Risk
1023,22.25,Low Risk
1024,20.0,Low Risk
1024,43.0,Medium Risk
1024,44.0,Medium Risk
1024,32.5,Medium Risk
1024,34.25,Medium Risk
1024,60.25,High Risk
1024,26.75,Medium Risk
1024,19.25,Low Risk
1024,42.25,Medium Risk
1025,52.5,High Risk
1025,20.0,Low Risk
1025,27.5,Medium Risk
1025,52.75,High Risk
1025,40.0,Medium Risk
1025,54.5,High Risk
1025,51.75,High Risk
1025,56.5,High Risk
1025,39.25,Medium Risk
1025,19.25,Low Risk
1025,29.0,Medium Risk
1026,31.75,Medium Risk
1026,41.5,Medium Risk
1026,39.5,Medium Risk
1026,27.5,Medium Risk
1026,21.25,Low Risk
1026,19.25,Low Risk
1026,38.0,Medium Risk
1026,35.0,Medium Risk
1026,69.0,High Risk
1026,39.25,Medium Risk
1026,29.0,Medium Risk
1026,60.5,High Risk
1026,34.75,Medium Risk
1026,20.0,Low Risk
1026,45.5,Medium Risk
1026,34.25,Medium Risk
1026,22.25,Low Risk
1026,32.5,Medium Risk
1026,44.5,Medium Risk
1026,37.25,Medium Risk
1027,52.5,High Risk
1027,40.0,Medium Risk
1027,41.5,Medium Risk
1027,20.0,Low Risk
1027,44.75,Medium Risk
1027,28.0,Medium Risk
1027,50.5,High Risk
1027,27.5,Medium Risk
1027,37.25,Medium Risk
1027,40.5,Medium Risk
1027,59.5,High Risk
1027,36.5,Medium Risk
1027,32.5,Medium Risk
1027,39.25,Medium Risk
1027,66.0,High Risk
1028,42.25,Medium Risk
1028,39.25,Medium Risk
1028,31.75,Medium Risk
1028,28.0,Medium Risk
1028,20.0,Low Risk
1028,34.25,Medium Risk
1028,64.0,High Risk
1028,19.25,Low Risk
1028,26.75,Medium Risk
1028,32.5,Medium Risk
1028,38.0,Medium Risk
1028,29.0,Medium Risk
1028,35.0,Medium Risk
1028,41.5,Medium Risk
1028,27.5,Medium Risk
1028,47.0,Medium Risk
1028,29.75,Medium Risk
1029,31.75,Medium Risk
1029,26.75,Medium Risk
1029,19.25,Low Risk
1029,52.5,High Risk
1029,22.25,Low Risk
1029,58.0,High Risk
1029,28.0,Medium Risk
1029,27.5,Medium Risk
1029,37.25,Medium Risk
1029,40.0,Medium Risk
1029,39.75,Medium Risk
1029,20.0,Low Risk
1029,47.5,Medium Risk
1029,100.0,Critical Risk
1029,49.0,Medium Risk
1029,32.5,Medium Risk
1029,56.75,High Risk
1029,34.25,Medium Risk
1030,41.25,Medium Risk
1030,48.0,Medium Risk
1030,31.75,Medium Risk
1030,41.5,Medium Risk
1030,27.25,Medium Risk
1030,19.25,Low Risk
1030,27.5,Medium Risk
1030,44.0,Medium Risk
1030,74.0,High Risk
1030,35.0,Medium Risk
1030,57.75,High Risk
1030,32.5,Medium Risk
1030,26.75,Medium Risk
1030,20.0,Low Risk
1030,40.0,Medium Risk
1030,67.0,High Risk
1030,34.25,Medium Risk
1031,55.5,High Risk
1031,34.25,Medium Risk
1031,19.25,Low Risk
1031,26.75,Medium Risk
1031,40.0,Medium Risk
1031,49.0,Medium Risk
1031,67.0,High Risk
1031,22.25,Low Risk
1031,44.0,Medium Risk
1031,27.5,Medium Risk
1031,57.5,High Risk
1031,31.75,Medium Risk
1031,52.5,High Risk
1031,64.75,High Risk
1031,54.75,High Risk
1032,20.0,Low Risk
1032,27.25,Medium Risk
1032,28.0,Medium Risk
1032,19.25,Low Risk
1032,56.5,High Risk
1032,24.25,Low Risk
1032,23.0,Low Risk
1032,35.0,Medium Risk
1032,54.5,High Risk
1032,29.0,Medium Risk
1032,40.0,Medium Risk
1032,92.0,Critical Risk
1033,21.25,Low Risk
1033,40.25,Medium Risk
1033,19.25,Low Risk
1033,20.0,Low Risk
1033,49.0,Medium Risk
1033,38.0,Medium Risk
1033,22.25,Low Risk
1033,26.75,Medium Risk
1033,37.25,Medium Risk
1033,34.25,Medium Risk
1033,58.0,High Risk
1033,52.5,High Risk
1033,64.5,High Risk
1033,39.25,Medium Risk
1033,36.5,Medium Risk
1033,46.75,Medium Risk
1034,19.25,Low Risk
1034,72.0,High Risk
1034,23.0,Low Risk
1034,34.25,Medium Risk
1034,20.0,Low Risk
1034,22.0,Low Risk
1034,35.0,Medium Risk
1034,74.0,High Risk
1034,56.5,High Risk
1034,27.25,Medium Risk
1034,47.5,Medium Risk
1034,48.0,Medium Risk
1034,37.25,Medium Risk
1034,22.25,Low Risk
1035,19.25,Low Risk
1035,59.5,High Risk
1035,49.0,Medium Risk
1035,20.0,Low Risk
1035,32.5,Medium Risk
1035,25.0,Low Risk
1035,37.25,Medium Risk
1035,47.0,Medium Risk
1035,64.0,High Risk
1035,22.25,Low Risk
1035,34.25,Medium Risk
1035,39.25,Medium Risk
1035,41.5,Medium Risk
1035,28.0,Medium Risk
1036,31.75,Medium Risk
1036,40.5,Medium Risk
1036,69.0,High Risk
1036,57.25,High Risk
1036,34.25,Medium Risk
1036,32.5,Medium Risk
1036,42.25,Medium Risk
1036,37.25,Medium Risk
1036,46.75,Medium Risk
1036,19.25,Low Risk
1036,26.75,Medium Risk
1036,51.5,High Risk
1036,39.25,Medium Risk
1036,52.25,High Risk
1036,44.0,Medium Risk
1036,43.0,Medium Risk
1037,37.25,Medium Risk
1037,19.25,Low Risk
1037,52.25,High Risk
1037,31.75,Medium Risk
1037,35.0,Medium Risk
1037,43.0,Medium Risk
1037,24.25,Low Risk
1037,40.0,Medium Risk
1037,34.25,Medium Risk
1037,32.5,Medium Risk
1037,26.75,Medium Risk
1038,20.0,Low Risk
1038,27.5,Medium Risk
1038,69.0,High Risk
1038,19.25,Low Risk
1038,56.5,High Risk
1038,32.5,Medium Risk
1038,32.0,Medium Risk
1038,50.5,High Risk
1038,27.25,Medium Risk
1038,59.5,High Risk
1038,40.0,Medium Risk
1039,40.0,Medium Risk
1039,46.75,Medium Risk
1039,20.0,Low Risk
1039,74.0,High Risk
1039,27.25,Medium Risk
1039,66.5,High Risk
1039,56.75,High Risk
1039,72.5,High Risk
1039,29.0,Medium Risk
1039,19.25,Low Risk
1039,57.5,High Risk
1039,56.5,High Risk
1039,61.5,High Risk
1039,82.0,Critical Risk
1040,35.0,Medium Risk
1040,19.25,Low Risk
1040,64.0,High Risk
1040,32.5,Medium Risk
1040,41.25,Medium Risk
1040,62.0,High Risk
1040,42.25,Medium Risk
1040,34.25,Medium Risk
1040,22.25,Low Risk
1040,57.0,High Risk
1041,57.5,High Risk
1041,40.5,Medium Risk
1041,64.0,High Risk
1041,39.75,Medium Risk
1041,43.0,Medium Risk
1041,49.75,Medium Risk
1041,19.25,Low Risk
1041,25.0,Low Risk
1041,32.5,Medium Risk
1041,26.75,Medium Risk
1041,29.0,Medium Risk
1041,74.0,High Risk
1041,44.75,Medium Risk
1041,41.5,Medium Risk
1041,37.0,Medium Risk
1042,47.5,Medium Risk
1042,20.0,Low Risk
1042,54.75,High Risk
1042,36.5,Medium Risk
1042,19.25,Low Risk
1042,77.0,Critical Risk
1042,37.0,Medium Risk
1042,40.0,Medium Risk
1042,74.0,High Risk
1042,47.25,Medium Risk
1042,38.0,Medium Risk
1042,31.75,Medium Risk
1042,56.5,High Risk
1042,42.25,Medium Risk
1042,27.5,Medium Risk
1042,26.75,Medium Risk
1042,52.5,High Risk
1042,23.0,Low Risk
1043,19.25,Low Risk
1043,29.0,Medium Risk
1043,31.75,Medium Risk
1043,34.75,Medium Risk
1043,26.75,Medium Risk
1043,20.0,Low Risk
1043,34.25,Medium Risk
1043,27.5,Medium Risk
1043,49.0,Medium Risk
1044,31.75,Medium Risk
1044,35.5,Medium Risk
1044,40.5,Medium Risk
1044,77.0,Critical Risk
1044,34.5,Medium Risk
1044,69.0,High Risk
1044,40.0,Medium Risk
1044,29.0,Medium Risk
1044,23.0,Low Risk
1044,27.5,Medium Risk
1044,56.5,High Risk
1044,19.25,Low Risk
1044,48.0,Medium Risk
1044,64.0,High Risk
1044,41.5,Medium Risk
1044,100.0,Critical Risk
1044,26.75,Medium Risk
1045,51.5,High Risk
1045,27.5,Medium Risk
1045,35.5,Medium Risk
1045,47.5,Medium Risk
1045,19.25,Low Risk
1045,20.0,Low Risk
1045,34.75,Medium Risk
1045,32.5,Medium Risk
1045,92.0,Critical Risk
1045,26.75,Medium Risk
1045,56.5,High Risk
1045,39.25,Medium Risk
1045,42.25,Medium Risk
1045,64.0,High Risk
1045,69.0,High Risk
1046,34.75,Medium Risk
1046,35.5,Medium Risk
1046,26.75,Medium Risk
1046,28.0,Medium Risk
1046,19.25,Low Risk
1046,51.75,High Risk
1046,42.25,Medium Risk
1046,27.25,Medium Risk
1046,32.5,Medium Risk
1046,55.5,High Risk
1046,22.25,Low Risk
1046,51.5,High Risk
1046,40.0,Medium Risk
1046,41.5,Medium Risk
1046,39.25,Medium Risk
1046,31.75,Medium Risk
1046,52.75,High Risk
1046,64.75,High Risk
1046,20.0,Low Risk
1047,34.75,Medium Risk
1047,22.25,Low Risk
1047,44.0,Medium Risk
1047,29.0,Medium Risk
1047,19.25,Low Risk
1047,74.0,High Risk
1047,39.25,Medium Risk
1047,27.5,Medium Risk
1047,26.75,Medium Risk
1047,82.0,Critical Risk
1047,64.0,High Risk
1047,35.0,Medium Risk
1047,49.0,Medium Risk
1047,31.75,Medium Risk
1047,35.5,Medium Risk
1048,20.0,Low Risk
1048,31.75,Medium Risk
1048,41.5,Medium Risk
1048,29.0,Medium Risk
1048,35.5,Medium Risk
1048,32.5,Medium Risk
1048,26.75,Medium Risk
1048,34.75,Medium Risk
1048,56.5,High Risk
1048,19.25,Low Risk
1048,40.25,Medium Risk
1048,60.5,High Risk
1048,40.0,Medium Risk
1048,56.75,High Risk
1048,27.5,Medium Risk
1048,52.5,High Risk
1049,35.5,Medium Risk
1049,27.25,Medium Risk
1049,27.5,Medium Risk
1049,26.75,Medium Risk
1049,19.25,Low Risk
1049,64.0,High Risk
1049,28.75,Medium Risk
1049,29.0,Medium Risk
1049,20.0,Low Risk
1049,56.5,High Risk
1049,55.5,High Risk
1049,36.5,Medium Risk
1049,31.75,Medium Risk
1049,37.25,Medium Risk
1049,28.0,Medium Risk
1050,20.0,Low Risk
1050,30.5,Medium Risk
1050,57.5,High Risk
1050,19.25,Low Risk
1050,52.25,High Risk
1050,32.5,Medium Risk
1050,42.25,Medium Risk
1050,74.5,High Risk
1050,27.25,Medium Risk
1050,31.75,Medium Risk
1050,36.5,Medium Risk
1050,23.0,Low Risk
1050,69.0,High Risk
1050,29.0,Medium Risk
1050,35.5,Medium Risk
1050,26.75,Medium Risk
1051,46.75,Medium Risk
1051,35.0,Medium Risk
1051,22.25,Low Risk
1051,20.0,Low Risk
1051,37.25,Medium Risk
1051,39.25,Medium Risk
1051,19.25,Low Risk
1051,64.5,High Risk
1051,40.0,Medium Risk
1051,74.75,High Risk
1052,92.0,Critical Risk
1052,51.5,High Risk
1052,74.0,High Risk
1052,20.0,Low Risk
1052,29.0,Medium Risk
1052,39.25,Medium Risk
1052,40.0,Medium Risk
1052,60.5,High Risk
1052,47.5,Medium Risk
1052,35.0,Medium Risk
1052,41.5,Medium Risk
1052,38.0,Medium Risk
1052,69.0,High Risk
1052,19.25,Low Risk
1052,43.0,Medium Risk
1052,44.0,Medium Risk
1053,48.0,Medium Risk
1053,19.25,Low Risk
1053,64.0,High Risk
1053,20.0,Low Risk
1053,43.0,Medium Risk
1053,37.25,Medium Risk
1053,23.0,Low Risk
1053,49.75,Medium Risk
1053,49.0,Medium Risk
1053,40.0,Medium Risk
1053,22.25,Low Risk
1053,45.25,Medium Risk
1053,35.0,Medium Risk
1053,32.5,Medium Risk
1053,31.75,Medium Risk
1053,51.0,High Risk
1053,75.5,Critical Risk
1053,38.0,Medium Risk
1054,20.0,Low Risk
1054,19.25,Low Risk
1054,22.25,Low Risk
1054,57.0,High Risk
1054,51.75,High Risk
1054,38.0,Medium Risk
1054,22.0,Low Risk
1054,29.0,Medium Risk
1055,27.25,Medium Risk
1055,19.25,Low Risk
1055,56.5,High Risk
1055,61.5,High Risk
1055,26.75,Medium Risk
1055,40.5,Medium Risk
1055,29.0,Medium Risk
1055,20.0,Low Risk
1055,36.5,Medium Risk
1055,40.0,Medium Risk
1055,47.25,Medium Risk
1055,44.75,Medium Risk
1055,37.0,Medium Risk
1055,39.25,Medium Risk
1056,59.5,High Risk
1056,31.75,Medium Risk
1056,47.5,Medium Risk
1056,48.0,Medium Risk
1056,47.25,Medium Risk
1056,51.75,High Risk
1056,35.5,Medium Risk
1056,82.0,Critical Risk
1056,19.25,Low Risk
1056,32.5,Medium Risk
1056,26.75,Medium Risk
1056,46.75,Medium Risk
1056,45.25,Medium Risk
1057,34.75,Medium Risk
1057,20.0,Low Risk
1057,69.0,High Risk
1057,19.25,Low Risk
1057,55.5,High Risk
1057,29.0,Medium Risk
1057,46.75,Medium Risk
1057,74.0,High Risk
1057,77.0,Critical Risk
1057,59.5,High Risk
1057,22.25,Low Risk
1057,26.75,Medium Risk
1057,31.0,Medium Risk
1057,41.5,Medium Risk
1057,36.5,Medium Risk
1057,51.75,High Risk
1057,47.5,Medium Risk
1057,35.5,Medium Risk
1058,19.25,Low Risk
1058,44.0,Medium Risk
1058,29.0,Medium Risk
1058,20.0,Low Risk
1058,39.25,Medium Risk
1058,22.25,Low Risk
1058,42.25,Medium Risk
1058,35.0,Medium Risk
1058,34.25,Medium Risk
1058,26.75,Medium Risk
1058,49.0,Medium Risk
1058,36.5,Medium Risk
1058,43.0,Medium Risk
1058,24.25,Low Risk
1058,31.75,Medium Risk
1058,61.5,High Risk
1058,32.5,Medium Risk
1059,29.0,Medium Risk
1059,19.25,Low Risk
1059,47.5,Medium Risk
1059,35.0,Medium Risk
1059,32.5,Medium Risk
1059,64.0,High Risk
1059,72.0,High Risk
1059,34.25,Medium Risk
1059,20.0,Low Risk
1059,52.5,High Risk
1059,37.25,Medium Risk
1059,27.25,Medium Risk
1059,51.75,High Risk
1060,31.75,Medium Risk
1060,82.5,Critical Risk
1060,39.75,Medium Risk
1060,22.25,Low Risk
1060,47.5,Medium Risk
1060,34.75,Medium Risk
1060,39.25,Medium Risk
1060,52.5,High Risk
1060,46.75,Medium Risk
1060,74.0,High Risk
1060,49.75,Medium Risk
1060,26.75,Medium Risk
1060,48.0,Medium Risk
1060,35.0,Medium Risk
1060,42.25,Medium Risk
1060,27.25,Medium Risk
1060,40.5,Medium Risk
1060,64.0,High Risk
1060,29.0,Medium Risk
1060,27.5,Medium Risk
1061,19.25,Low Risk
1061,35.5,Medium Risk
1061,20.0,Low Risk
1061,40.0,Medium Risk
1061,55.5,High Risk
1061,26.75,Medium Risk
1061,74.0,High Risk
1061,36.25,Medium Risk
1061,49.0,Medium Risk
1061,56.5,High Risk
1061,29.0,Medium Risk
1061,52.5,High Risk
1061,37.0,Medium Risk
1061,31.75,Medium Risk
1061,54.75,High Risk
1061,82.0,Critical Risk
1062,27.5,Medium Risk
1062,35.0,Medium Risk
1062,32.5,Medium Risk
1062,74.0,High Risk
1062,19.25,Low Risk
1062,28.0,Medium Risk
1062,36.5,Medium Risk
1062,39.5,Medium Risk
1062,31.75,Medium Risk
1062,44.0,Medium Risk
1062,22.25,Low Risk
1062,52.5,High Risk
1062,30.5,Medium Risk
1062,20.0,Low Risk
1062,69.0,High Risk
1063,27.5,Medium Risk
1063,59.75,High Risk
1063,39.75,Medium Risk
1063,39.25,Medium Risk
1063,25.0,Low Risk
1063,35.5,Medium Risk
1063,20.0,Low Risk
1063,19.25,Low Risk
1063,29.75,Medium Risk
1063,66.5,High Risk
1063,55.25,High Risk
1063,26.75,Medium Risk
1063,55.5,High Risk
1063,48.0,Medium Risk
1063,34.75,Medium Risk
1063,29.0,Medium Risk
1063,40.5,Medium Risk
1063,31.75,Medium Risk
1063,57.5,High Risk
1063,69.0,High Risk
1063,41.5,Medium Risk
1064,19.25,Low Risk
1064,77.0,Critical Risk
1064,27.25,Medium Risk
1064,41.5,Medium Risk
1064,74.0,High Risk
1064,32.5,Medium Risk
1064,28.75,Medium Risk
1064,82.0,Critical Risk
1064,31.75,Medium Risk
1064,20.0,Low Risk
1064,27.5,Medium Risk
1065,69.0,High Risk
1065,27.5,Medium Risk
1065,20.0,Low Risk
1065,59.5,High Risk
1065,29.0,Medium Risk
1065,77.0,Critical Risk
1065,57.25,High Risk
1065,19.25,Low Risk
1065,22.25,Low Risk
1065,42.0,Medium Risk
1065,74.0,High Risk
1065,34.75,Medium Risk
1065,90.0,Critical Risk
1065,100.0,Critical Risk
1065,27.25,Medium Risk
1066,26.75,Medium Risk
1066,20.0,Low Risk
1066,37.25,Medium Risk
1066,19.25,Low Risk
1066,23.0,Low Risk
1066,28.0,Medium Risk
1066,66.0,High Risk
1066,38.0,Medium Risk
1066,34.25,Medium Risk
1066,54.75,High Risk
1066,31.75,Medium Risk
1066,69.0,High Risk
1066,27.5,Medium Risk
1066,39.25,Medium Risk
1066,47.5,Medium Risk
1067,20.0,Low Risk
1067,39.25,Medium Risk
1067,19.25,Low Risk
1067,28.0,Medium Risk
1067,47.5,Medium Risk
1067,29.0,Medium Risk
1067,26.75,Medium Risk
1067,44.0,Medium Risk
1067,35.0,Medium Risk
1067,34.25,Medium Risk
1068,20.0,Low Risk
1068,42.25,Medium Risk
1068,31.75,Medium Risk
1068,47.25,Medium Risk
1068,78.5,Critical Risk
1068,34.25,Medium Risk
1068,38.0,Medium Risk
1068,46.75,Medium Risk
1068,19.25,Low Risk
1068,47.5,Medium Risk
1068,26.75,Medium Risk
1068,40.0,Medium Risk
1068,33.75,Medium Risk
1069,40.0,Medium Risk
1069,56.5,High Risk
1069,69.0,High Risk
1069,19.25,Low Risk
1069,32.5,Medium Risk
1069,64.0,High Risk
1069,41.5,Medium Risk
1069,27.25,Medium Risk
1069,77.0,Critical Risk
1069,51.75,High Risk
1069,38.0,Medium Risk
1069,35.0,Medium Risk
1069,74.0,High Risk
1069,43.0,Medium Risk
1069,61.5,High Risk
1070,34.25,Medium Risk
1070,31.75,Medium Risk
1070,49.75,Medium Risk
1070,26.75,Medium Risk
1070,19.25,Low Risk
1070,27.25,Medium Risk
1070,64.75,High Risk
1070,56.75,High Risk
1070,39.5,Medium Risk
1070,65.5,High Risk
1070,20.0,Low Risk
1070,39.25,Medium Risk
1070,61.5,High Risk
1070,52.5,High Risk
1071,31.75,Medium Risk
1071,20.0,Low Risk
1071,35.0,Medium Risk
1071,32.5,Medium Risk
1071,22.25,Low Risk
1071,36.5,Medium Risk
1071,74.0,High Risk
1071,42.25,Medium Risk
1071,19.25,Low Risk
1071,64.5,High Risk
1071,40.0,Medium Risk
1071,21.25,Low Risk
1071,70.0,High Risk
1071,26.75,Medium Risk
1071,35.5,Medium Risk
1071,34.25,Medium Risk
1071,29.75,Medium Risk
1071,52.5,High Risk
1071,46.75,Medium Risk
1072,27.25,Medium Risk
1072,51.75,High Risk
1072,49.0,Medium Risk
1072,50.5,High Risk
1072,57.0,High Risk
1072,29.75,Medium Risk
1072,69.0,High Risk
1072,56.5,High Risk
1072,59.75,High Risk
1072,23.0,Low Risk
1072,32.5,Medium Risk
1072,59.5,High Risk
1072,36.5,Medium Risk
1072,39.25,Medium Risk
1072,46.75,Medium Risk
1072,74.0,High Risk
1072,44.0,Medium Risk
1072,40.5,Medium Risk
1072,22.25,Low Risk
1073,20.0,Low Risk
1073,34.75,Medium Risk
1073,29.0,Medium Risk
1073,32.5,Medium Risk
1073,38.0,Medium Risk
1073,26.75,Medium Risk
1073,27.5,Medium Risk
1073,41.5,Medium Risk
1073,74.0,High Risk
1073,31.75,Medium Risk
1073,35.0,Medium Risk
1073,39.25,Medium Risk
1073,54.5,High Risk
1074,47.5,Medium Risk
1074,34.75,Medium Risk
1074,20.0,Low Risk
1074,32.5,Medium Risk
1074,60.5,High Risk
1074,51.5,High Risk
1074,34.25,Medium Risk
1074,40.0,Medium Risk
1074,19.25,Low Risk
1074,56.75,High Risk
1074,39.25,Medium Risk
1074,51.75,High Risk
1074,44.0,Medium Risk
1075,49.0,Medium Risk
1075,19.25,Low Risk
1075,44.0,Medium Risk
1075,40.0,Medium Risk
1075,39.25,Medium Risk
1075,20.0,Low Risk
1075,37.25,Medium Risk
1075,61.5,High Risk
1075,35.0,Medium Risk
1075,46.75,Medium Risk
1075,42.0,Medium Risk
1075,28.0,Medium Risk
